DATE;STORE;ITEM;STOCK
2018-03-14;L635;2105761;6.0
2018-03-14;L632;2105761;6.0
2018-03-14;L630;2105761;6.0
2018-03-14;L627;2105761;6.0
2018-03-14;L626;2105761;6.0
2018-03-14;L624;2105761;6.0
2018-03-14;L621;2105761;6.0
2018-03-14;L615;2105761;6.0
2018-03-14;L613;2105761;6.0
2018-03-14;L612;2105761;6.0
2018-03-14;L611;2105761;6.0
2018-03-14;L609;2105761;6.0
2018-03-14;L608;2105761;6.0
2018-03-14;L606;2105761;6.0
2018-03-14;L605;2105761;6.0
2018-03-14;L601;2105761;6.0
2018-03-14;L600;2105761;6.0
2018-03-14;L599;2105761;6.0
2018-03-14;L598;2105761;6.0
2018-03-14;L594;2105761;6.0
2018-03-14;L593;2105761;6.0
2018-03-14;L590;2105761;6.0
2018-03-14;L587;2105761;6.0
2018-03-14;L586;2105761;6.0
2018-03-14;L584;2105761;6.0
2018-03-14;L582;2105761;6.0
2018-03-14;L581;2105761;6.0
2018-03-14;L580;2105761;6.0
2018-03-14;L579;2105761;6.0
2018-03-14;L578;2105761;6.0
2018-03-14;L574;2105761;6.0
2018-03-14;L573;2105761;6.0
2018-03-14;L572;2105761;12.0
2018-03-14;L569;2105761;6.0
2018-03-14;L567;2105761;12.0
2018-03-14;L565;2105761;6.0
2018-03-14;L562;2105761;6.0
2018-03-14;5067;2105761;6.0
2018-03-14;5066;2105761;6.0
2018-03-14;5065;2105761;6.0
2018-03-14;5064;2105761;6.0
2018-03-14;5045;2105761;6.0
2018-03-14;5042;2105761;6.0
2018-03-14;5039;2105761;6.0
2018-03-14;5032;2105761;6.0
2018-03-14;5031;2105761;6.0
2018-03-14;5019;2105761;6.0
2018-03-14;5017;2105761;6.0
2018-03-14;5016;2105761;6.0
2018-03-14;5015;2105761;6.0
2018-03-14;5013;2105761;6.0
2018-03-14;5008;2105761;6.0
2018-03-14;L997;4269582;2.0
2018-03-14;L996;4269582;2.0
2018-03-14;L995;4269582;2.0
2018-03-14;L994;4269582;2.0
2018-03-14;L993;4269582;2.0
2018-03-14;L991;4269582;2.0
2018-03-14;L989;4269582;2.0
2018-03-14;L987;4269582;2.0
2018-03-14;L986;4269582;2.0
2018-03-14;L985;4269582;2.0
2018-03-14;L984;4269582;2.0
2018-03-14;L983;4269582;2.0
2018-03-14;L979;4269582;2.0
2018-03-14;L978;4269582;2.0
2018-03-14;L976;4269582;2.0
2018-03-14;L974;4269582;2.0
2018-03-14;L973;4269582;2.0
2018-03-14;L972;4269582;2.0
2018-03-14;L971;4269582;2.0
2018-03-14;L969;4269582;2.0
2018-03-14;L953;4269582;2.0
2018-03-14;L949;4269582;2.0
2018-03-14;L948;4269582;2.0
2018-03-14;L947;4269582;2.0
2018-03-14;L944;4269582;2.0
2018-03-14;L943;4269582;2.0
2018-03-14;L941;4269582;2.0
2018-03-14;L939;4269582;2.0
2018-03-14;L938;4269582;2.0
2018-03-14;L937;4269582;2.0
2018-03-14;L931;4269582;2.0
2018-03-14;L929;4269582;4.0
2018-03-14;L896;4269582;2.0
2018-03-19;1295;4269582;
2018-03-22;L989;2108796;
2018-03-22;L989;4269582;
2018-03-26;L996;2109433;1.0
2018-03-26;L996;2108796;
2018-03-26;L996;4269582;
2018-03-26;5064;4269582;
2018-03-26;L996;4268848;12.0
2018-03-26;L996;4268927;12.0
2018-04-23;L896;4269582;
2018-04-23;1216;2105710;108.0
2018-04-23;1222;2105710;72.0
2018-04-23;1229;2105710;60.0
2018-04-23;1309;2105710;48.0
2018-04-23;1318;2105710;18.0
2018-04-23;1320;2105710;30.0
2018-04-23;1321;2105710;42.0
2018-04-23;1328;2105710;36.0
2018-04-23;1330;2105710;36.0
2018-04-23;1350;2105710;66.0
2018-04-23;1353;2105710;36.0
2018-04-23;1357;2105710;180.0
2018-04-23;5001;2105710;66.0
2018-04-23;5002;2105710;12.0
2018-04-23;5006;2105710;30.0
2018-04-23;5008;2105710;60.0
2018-04-23;5013;2105710;66.0
2018-04-23;5015;2105710;60.0
2018-04-23;5017;2105710;30.0
2018-04-23;5023;2105710;6.0
2018-04-23;5031;2105710;6.0
2018-04-23;5032;2105710;102.0
2018-04-23;5039;2105710;12.0
2018-04-23;5045;2105710;66.0
2018-04-23;5065;2105710;12.0
2018-04-23;L931;2105710;24.0
2018-04-23;L937;2105710;6.0
2018-04-23;L938;2105710;30.0
2018-04-23;L941;2105710;54.0
2018-04-23;L949;2105710;66.0
2018-04-23;L991;2105710;12.0
2018-04-23;1302;2105760;6.0
2018-04-23;1326;2105760;6.0
2018-04-23;1332;2105760;6.0
2018-04-23;1334;2105760;6.0
2018-04-23;1339;2105760;6.0
2018-04-23;1341;2105760;6.0
2018-04-23;1347;2105760;6.0
2018-04-23;1371;2105760;6.0
2018-04-23;5006;2105760;6.0
2018-04-23;1320;2108796;6.0
2018-04-23;L896;2108796;
2018-04-23;L896;2109433;
2018-04-23;L896;4268927;
2018-04-23;L896;4268848;
2018-04-03;L787;2105710;48.0
2018-04-03;L703;2105710;18.0
2018-04-03;L969;2105710;24.0
2018-04-03;L632;2105710;54.0
2018-04-03;L706;2105710;60.0
2018-04-03;1338;4269582;6.0
2018-04-03;L784;2105710;12.0
2018-04-03;5032;4272028;4.0
2018-04-03;1334;2105761;4.0
2018-04-03;L778;2105710;18.0
2018-04-03;L685;2105710;54.0
2018-04-03;L586;2105710;18.0
2018-04-03;L944;2105710;18.0
2018-04-03;L684;2105710;54.0
2018-04-03;1302;2105760;4.0
2018-04-03;1328;4272028;4.0
2018-04-03;L939;2105710;12.0
2018-04-03;L737;2105710;18.0
2018-04-03;1302;4269582;4.0
2018-04-03;L986;2105710;30.0
2018-04-03;1321;2105760;4.0
2018-04-03;L780;2105710;42.0
2018-04-03;1309;2105761;4.0
2018-04-03;L745;2105710;24.0
2018-04-03;L996;2109433;
2018-04-03;L635;2105710;12.0
2018-04-03;1326;2105710;6.0
2018-04-03;L671;2105710;12.0
2018-04-03;L659;2105710;42.0
2018-04-03;L993;2105710;12.0
2018-04-03;1357;2105761;6.0
2018-04-03;L750;2105710;30.0
2018-04-03;1350;2105710;6.0
2018-04-03;L929;2105710;36.0
2018-04-03;1371;2105760;4.0
2018-04-03;1310;2105710;6.0
2018-04-03;L996;2105710;18.0
2018-04-03;L949;2105710;6.0
2018-04-03;5006;2105760;4.0
2018-04-03;L637;2105710;12.0
2018-04-03;L929;4269582;2.0
2018-04-03;1321;4269582;2.0
2018-04-03;L657;2105710;24.0
2018-04-03;1350;4272028;6.0
2018-04-03;5013;2105710;30.0
2018-04-03;5045;2109433;2.0
2018-04-03;L689;2105710;18.0
2018-04-03;L578;2105710;12.0
2018-04-03;1320;2105710;6.0
2018-04-03;L391;2105710;36.0
2018-04-03;L997;2105710;12.0
2018-04-03;5006;2105761;4.0
2018-04-03;1302;4272028;2.0
2018-04-03;L613;2105710;48.0
2018-04-03;1339;2108796;30.0
2018-04-03;5023;2105710;36.0
2018-04-03;L565;2105710;102.0
2018-04-03;L605;2105710;6.0
2018-04-03;L606;2105710;18.0
2018-04-03;5008;2105710;6.0
2018-04-03;1334;4269582;2.0
2018-04-03;L998;2108796;6.0
2018-04-03;5032;2105710;24.0
2018-04-03;1347;2105710;18.0
2018-04-03;5045;2105710;6.0
2018-04-03;1332;4269582;4.0
2018-04-03;1341;2105710;18.0
2018-04-03;1302;2105710;12.0
2018-04-03;L572;2105710;12.0
2018-04-03;1357;2105710;18.0
2018-04-03;1341;4272028;2.0
2018-04-03;1335;2108796;4.0
2018-04-03;L630;2105710;6.0
2018-04-03;L697;2105710;12.0
2018-04-03;L624;2105710;18.0
2018-04-03;1328;2105761;4.0
2018-04-03;L996;4268848;
2018-04-03;L709;2105710;60.0
2018-04-03;L938;2105710;36.0
2018-04-03;L643;2105710;12.0
2018-04-03;5019;2105710;12.0
2018-04-03;1371;2105761;4.0
2018-04-03;L720;2105710;42.0
2018-04-03;L738;2105710;6.0
2018-04-03;1278;2108796;6.0
2018-04-03;5006;2105710;18.0
2018-04-03;L627;2105710;120.0
2018-04-03;1278;2105761;
2018-04-03;L652;2105710;30.0
2018-04-03;1369;2105710;18.0
2018-04-03;1318;4269582;4.0
2018-04-03;L590;2105710;24.0
2018-04-03;1339;2105761;4.0
2018-04-03;L797;2105710;12.0
2018-04-03;5032;2105760;4.0
2018-04-03;1369;4269582;4.0
2018-04-03;5017;2105710;12.0
2018-04-03;1347;4272028;2.0
2018-04-03;1334;2105710;12.0
2018-04-03;1326;4269582;4.0
2018-04-03;1334;4272028;2.0
2018-04-03;1304;4272028;2.0
2018-04-03;L719;2105710;18.0
2018-04-03;L947;2105710;12.0
2018-04-03;L584;2105710;12.0
2018-04-03;L987;2109433;2.0
2018-04-03;5032;4269582;4.0
2018-04-03;L587;2105710;54.0
2018-04-03;L948;2105710;12.0
2018-04-03;1328;2105760;6.0
2018-04-03;1309;4272028;4.0
2018-04-03;L567;2105710;18.0
2018-04-03;1216;4272028;6.0
2018-04-03;1332;2105760;4.0
2018-04-03;L667;2105710;12.0
2018-04-03;L663;2105710;30.0
2018-04-06;1347;2105710;12.0
2018-04-06;1339;2105710;42.0
2018-04-06;1338;2105710;42.0
2018-04-06;1335;2105710;18.0
2018-04-06;1334;2105710;48.0
2018-04-06;1332;2105710;24.0
2018-04-06;1330;2105710;24.0
2018-04-06;1328;2105710;36.0
2018-04-06;1326;2105710;36.0
2018-04-06;1322;2105710;12.0
2018-04-06;1321;2105710;12.0
2018-04-06;1320;2105710;12.0
2018-04-06;1319;2105710;66.0
2018-04-06;1318;2105710;18.0
2018-04-06;1309;2105710;24.0
2018-04-06;1304;2105710;54.0
2018-04-06;1302;2105710;36.0
2018-04-06;1280;2105710;42.0
2018-04-06;1229;2105710;30.0
2018-04-06;1222;2105710;54.0
2018-04-06;1216;2105710;54.0
2018-04-06;L998;2105710;18.0
2018-04-06;L997;2105710;54.0
2018-04-06;L993;2105710;6.0
2018-04-06;L991;2105710;12.0
2018-04-06;L987;2105710;6.0
2018-04-06;L953;2105710;60.0
2018-04-06;L952;2105710;18.0
2018-04-06;L949;2105710;24.0
2018-04-06;L948;2105710;24.0
2018-04-06;L944;2105710;6.0
2018-04-06;L941;2105710;30.0
2018-04-06;L938;2105710;30.0
2018-04-06;L937;2105710;6.0
2018-04-06;L931;2105710;24.0
2018-04-06;L929;2105710;42.0
2018-04-06;L697;2105710;18.0
2018-04-06;5065;2105710;12.0
2018-04-06;5064;2105710;54.0
2018-04-06;5045;2105710;24.0
2018-04-06;5042;2105710;60.0
2018-04-06;5039;2105710;12.0
2018-04-06;5032;2105710;18.0
2018-04-06;5031;2105710;6.0
2018-04-06;5023;2105710;6.0
2018-04-06;5019;2105710;24.0
2018-04-06;5016;2105710;24.0
2018-04-06;5015;2105710;24.0
2018-04-06;5013;2105710;24.0
2018-04-06;5008;2105710;24.0
2018-04-06;5003;2105710;12.0
2018-04-06;5002;2105710;12.0
2018-04-06;5001;2105710;24.0
2018-04-06;1371;2105710;12.0
2018-04-06;1369;2105710;24.0
2018-04-06;1357;2105710;60.0
2018-04-06;1353;2105710;24.0
2018-04-06;1350;2105710;24.0
2018-04-06;L996;2109433;2.0
2018-04-03;L931;2109433;2.0
2018-04-03;1299;2105710;18.0
2018-04-03;1318;2105710;48.0
2018-04-03;1278;2105710;6.0
2018-04-03;1278;4272028;
2018-04-03;1353;2105710;6.0
2018-04-03;L991;4269582;4.0
2018-04-03;L938;2108796;6.0
2018-04-03;1339;4272028;6.0
2018-04-03;1341;2105760;4.0
2018-04-03;L391;4272028;6.0
2018-04-03;L931;2105710;6.0
2018-04-03;1304;2105761;4.0
2018-04-03;1347;2105761;4.0
2018-04-03;L621;2105710;12.0
2018-04-03;L653;2105710;84.0
2018-04-03;1280;2105710;30.0
2018-04-03;1322;4269582;4.0
2018-04-03;5032;2109433;2.0
2018-04-03;L761;2105710;30.0
2018-04-03;L996;2108796;6.0
2018-04-03;L996;4269582;2.0
2018-04-03;1332;4272028;2.0
2018-04-03;1302;2105761;4.0
2018-04-03;1319;4272028;6.0
2018-04-03;L724;2105710;36.0
2018-04-03;1229;2109433;1.0
2018-04-03;L711;2105710;18.0
2018-04-03;1332;2105710;6.0
2018-04-03;L763;2105710;12.0
2018-04-03;1322;2105710;42.0
2018-04-03;L698;2105710;24.0
2018-04-03;L646;2105710;18.0
2018-04-03;L757;2105710;18.0
2018-04-03;L987;2105710;12.0
2018-04-03;1350;2108796;4.0
2018-04-03;1371;4272028;4.0
2018-04-03;5008;2109433;2.0
2018-04-03;1341;2105761;4.0
2018-04-03;5032;2105761;4.0
2018-04-03;1371;4269582;2.0
2018-04-03;L608;2105710;12.0
2018-04-03;L580;2105710;54.0
2018-04-03;1319;2105710;36.0
2018-04-03;1321;2105761;4.0
2018-04-03;L562;2105710;18.0
2018-04-03;1216;2105710;24.0
2018-04-03;1309;2105710;6.0
2018-04-03;L626;2105710;30.0
2018-04-03;L744;2105710;18.0
2018-04-03;1347;2105760;4.0
2018-04-03;L582;2105710;12.0
2018-04-03;1319;2105760;12.0
2018-04-03;1229;4272028;2.0
2018-04-03;5015;2109433;2.0
2018-04-03;L971;2105710;6.0
2018-04-03;L599;2105710;18.0
2018-04-03;L732;2105710;18.0
2018-04-03;L574;2105710;18.0
2018-04-03;5031;2105710;12.0
2018-04-03;L611;2105710;54.0
2018-04-03;L979;2105710;6.0
2018-04-03;L672;2105710;42.0
2018-04-03;1222;4272028;2.0
2018-04-03;L581;2105710;42.0
2018-04-03;L669;2105710;48.0
2018-04-03;1219;2105710;18.0
2018-04-03;1326;2105760;4.0
2018-04-03;1357;4272028;10.0
2018-04-03;L997;4269582;4.0
2018-04-03;5042;2105710;30.0
2018-04-03;L612;2105710;30.0
2018-04-03;1289;2105710;6.0
2018-04-03;1278;2105760;
2018-04-03;1332;2105761;6.0
2018-04-03;L762;2105710;48.0
2018-04-03;L937;2105710;24.0
2018-04-03;1339;2105760;4.0
2018-04-03;L594;2105710;48.0
2018-04-03;L989;2105710;12.0
2018-04-03;L662;2105710;36.0
2018-04-03;1319;4269582;4.0
2018-04-03;L941;2105710;12.0
2018-04-03;1229;2105710;6.0
2018-04-03;1309;2108796;6.0
2018-04-03;1304;2105710;12.0
2018-04-03;L600;2105710;60.0
2018-04-03;L640;2105710;18.0
2018-04-03;1304;2108796;4.0
2018-04-03;1326;2105761;4.0
2018-04-03;L996;4268927;
2018-04-03;L729;2105710;30.0
2018-04-03;L751;2105710;12.0
2018-04-03;1298;2105710;18.0
2018-04-03;L579;2105710;24.0
2018-04-03;1319;2105761;4.0
2018-04-03;L944;2109433;2.0
2018-04-03;1295;4269582;2.0
2018-04-03;1330;2105710;6.0
2018-04-03;1357;4269582;2.0
2018-04-03;1321;2105710;48.0
2018-04-03;1326;4272028;2.0
2018-04-03;L644;2105710;60.0
2018-04-03;5006;4272028;2.0
2018-04-03;L670;2105710;18.0
2018-04-03;1222;2105710;6.0
2018-04-03;L601;2105710;48.0
2018-04-03;1334;2105760;4.0
2018-04-03;1229;2108796;4.0
2018-04-03;L694;2105710;30.0
2018-04-03;5015;2105710;6.0
2018-04-03;L615;2105710;18.0
2018-04-03;5064;4269582;2.0
2018-04-03;L569;2105710;12.0
2018-04-03;1335;2105710;6.0
2018-04-03;L645;2105710;18.0
2018-04-03;L636;2105710;78.0
2018-04-03;1326;2108796;24.0
2018-04-03;L673;2105710;12.0
2018-04-03;L660;2105710;54.0
2018-04-03;L573;2105710;18.0
2018-04-03;L716;2105710;12.0
2018-04-03;1328;2105710;6.0
2018-04-03;1330;4269582;2.0
2018-04-03;1302;2108796;24.0
2018-04-03;1216;2108796;30.0
2018-04-03;1335;4272028;6.0
2018-04-03;L678;2105710;12.0
2018-04-03;L639;2105710;54.0
2018-04-03;L593;2105710;18.0
2018-04-06;L996;4268848;12.0
2018-04-06;L996;4268927;12.0
2018-04-08;5032;4272028;2.0
2018-04-08;5008;4268848;12.0
2018-04-08;5015;4268848;12.0
2018-04-08;5008;4268927;12.0
2018-04-08;5015;4268927;12.0
2018-04-08;5008;2105710;12.0
2018-04-08;5015;2105710;12.0
2018-04-08;5032;2105710;6.0
2018-04-08;L931;2105710;12.0
2018-04-08;5032;2105760;6.0
2018-04-08;5032;2105761;6.0
2018-04-08;5008;2108796;
2018-04-08;5015;2108796;
2018-04-08;5032;2108796;18.0
2018-04-08;L931;2108796;12.0
2018-04-08;5008;2109433;1.0
2018-04-08;5015;2109433;1.0
2018-04-08;L944;2109433;1.0
2018-04-08;5008;4269582;
2018-04-08;5015;4269582;
2018-04-08;5032;4269582;
2018-04-08;L931;4269582;
2018-04-08;L944;4269582;
2018-04-17;L993;2105710;48.0
2018-04-17;L944;2105710;12.0
2018-04-17;L931;2105710;6.0
2018-04-17;5032;2105710;60.0
2018-04-17;5015;2105710;24.0
2018-04-17;5008;2105710;24.0
2018-04-17;5032;2105760;
2018-04-17;5032;2105761;
2018-04-17;5032;4272028;
2018-04-17;L944;4269582;2.0
2018-04-17;L931;4269582;2.0
2018-04-17;5032;4269582;2.0
2018-04-17;5015;4269582;2.0
2018-04-17;5008;4269582;2.0
2018-04-17;5032;2109433;1.0
2018-04-17;L931;2108796;6.0
2018-04-17;5032;2108796;6.0
2018-04-17;5015;2108796;6.0
2018-04-17;5008;2108796;6.0
2018-04-19;L991;2105710;18.0
2018-04-19;L984;2105710;12.0
2018-04-19;L974;2105710;18.0
2018-04-19;L938;2105710;48.0
2018-04-19;L937;2105710;12.0
2018-04-19;L784;2105710;18.0
2018-04-19;L757;2105710;24.0
2018-04-19;L745;2105710;54.0
2018-04-19;L729;2105710;42.0
2018-04-19;L719;2105710;24.0
2018-04-19;L698;2105710;66.0
2018-04-19;L667;2105710;30.0
2018-04-19;L646;2105710;48.0
2018-04-19;L626;2105710;36.0
2018-04-19;L621;2105710;24.0
2018-04-19;L609;2105710;18.0
2018-04-19;L605;2105710;18.0
2018-04-19;L600;2105710;102.0
2018-04-19;L599;2105710;24.0
2018-04-19;L567;2105710;30.0
2018-04-19;5065;2105710;24.0
2018-04-19;5039;2105710;24.0
2018-04-19;5031;2105710;24.0
2018-04-19;5023;2105710;12.0
2018-04-19;5017;2105710;18.0
2018-04-19;5002;2105710;24.0
2018-04-19;5001;2105710;30.0
2018-04-19;1328;2105710;42.0
2018-04-19;1318;2105710;66.0
2018-04-19;1300;2105710;12.0
2018-04-19;1299;2105710;30.0
2018-04-19;1285;2105710;12.0
2018-04-19;1219;2105710;30.0
2018-04-19;L738;2105760;6.0
2018-04-19;L665;2105760;6.0
2018-04-19;L653;2105760;12.0
2018-04-19;L630;2105760;6.0
2018-04-19;L586;2105760;6.0
2018-04-19;L578;2105760;6.0
2018-04-19;L573;2105760;6.0
2018-04-19;L572;2105760;6.0
2018-04-19;L571;2105760;6.0
2018-04-19;L567;2105760;6.0
2018-04-19;L391;2105760;6.0
2018-04-19;1369;2105760;6.0
2018-04-19;1357;2105760;6.0
2018-04-19;1350;2105760;6.0
2018-04-19;1335;2105760;6.0
2018-04-19;1322;2105760;6.0
2018-04-19;1321;2105760;6.0
2018-04-19;1320;2105760;6.0
2018-04-19;1318;2105760;6.0
2018-04-19;1310;2105760;6.0
2018-04-19;1309;2105760;6.0
2018-04-19;1299;2105760;6.0
2018-04-19;1298;2105760;6.0
2018-04-19;1280;2105760;6.0
2018-04-19;1278;2105760;6.0
2018-04-19;1229;2105760;6.0
2018-04-19;1219;2105760;6.0
2018-04-19;1216;2105760;6.0
2018-06-18;1335;2105710;90.0
2018-06-18;1320;2105710;54.0
2018-06-18;5002;4269582;6.0
2018-06-18;1330;4269582;4.0
2018-06-18;1326;4269582;2.0
2018-06-25;L974;2105760;
2018-06-25;L953;2105760;
2018-06-25;L947;2105760;
2018-06-25;L943;2105760;
2018-06-25;L938;2105760;
2018-06-25;L929;2105760;
2018-06-25;5039;2105760;
2018-06-25;5019;2105760;
2018-06-25;5016;2105760;
2018-06-25;L974;2105761;
2018-06-25;L953;2105761;
2018-06-25;L947;2105761;
2018-06-25;L943;2105761;
2018-06-25;L938;2105761;
2018-06-25;L929;2105761;
2018-06-25;5039;2105761;
2018-06-25;5019;2105761;
2018-06-25;5016;2105761;
2018-06-18;L937;4272028;2.0
2018-06-18;5031;4272028;4.0
2018-06-18;1330;4272028;6.0
2018-06-18;1326;4272028;4.0
2018-06-18;1304;4272028;4.0
2018-06-18;1222;4272028;4.0
2018-06-18;1320;2109433;2.0
2018-06-18;1335;2108796;4.0
2018-06-18;1320;2108796;4.0
2018-06-18;1320;4269582;6.0
2018-06-18;5031;2109433;2.0
2018-06-18;5002;2109433;2.0
2018-06-18;1326;2109433;2.0
2018-06-18;1304;2109433;2.0
2018-06-18;1302;2109433;2.0
2018-06-18;1222;2109433;2.0
2018-06-18;L937;2108796;4.0
2018-06-18;1330;2108796;12.0
2018-06-18;1326;2108796;4.0
2018-06-18;1302;2108796;6.0
2018-06-18;1222;2108796;4.0
2018-06-18;L937;2105710;24.0
2018-06-18;5039;2105710;48.0
2018-06-18;5031;2105710;30.0
2018-06-18;5019;2105710;48.0
2018-06-18;5016;2105710;48.0
2018-06-18;5002;2105710;42.0
2018-06-18;1330;2105710;24.0
2018-06-18;1326;2105710;30.0
2018-06-18;1304;2105710;108.0
2018-06-18;1302;2105710;24.0
2018-06-18;1222;2105710;108.0
2018-06-18;L937;2105760;6.0
2018-06-18;5031;2105760;6.0
2018-06-18;1330;2105760;6.0
2018-06-18;L937;2105761;4.0
2018-06-18;5031;2105761;4.0
2018-06-18;1330;2105761;6.0
2018-06-18;1302;2105761;6.0
2018-06-25;L986;4268848;
2018-06-25;5003;4268848;
2018-06-25;1353;4268848;12.0
2018-06-25;1339;4268848;
2018-06-25;1334;4268848;
2018-06-25;1229;4268848;
2018-05-04;L938;4269582;
2018-05-04;L938;2108796;12.0
2018-05-04;L938;2105710;36.0
2018-05-06;5001;4268848;12.0
2018-05-06;5017;4268848;12.0
2018-05-06;5001;4268927;12.0
2018-05-06;5017;4268927;12.0
2018-05-06;5001;2108796;12.0
2018-05-06;1357;4269582;6.0
2018-05-06;5001;4269582;
2018-05-06;5017;4269582;
2018-05-06;1357;2105710;24.0
2018-05-06;5001;2105710;12.0
2018-05-06;5017;2105710;6.0
2018-05-06;1357;4272028;2.0
2018-05-08;L938;4269582;2.0
2018-05-08;5017;4269582;2.0
2018-05-08;5001;4269582;2.0
2018-05-08;1357;4269582;2.0
2018-05-08;L938;2105710;30.0
2018-05-08;5017;2105710;30.0
2018-05-08;5001;2105710;66.0
2018-05-08;1357;2105761;4.0
2018-05-08;L938;2108796;6.0
2018-05-08;5001;2108796;6.0
2018-05-11;5065;2105710;36.0
2018-05-11;5039;2105710;36.0
2018-05-11;5019;2105710;36.0
2018-05-11;5016;2105710;36.0
2018-05-11;5002;2105710;36.0
2018-05-14;1285;2109433;2.0
2018-05-16;5013;4268848;12.0
2018-05-16;5006;4268848;12.0
2018-05-16;5013;4268927;12.0
2018-05-16;5006;4268927;12.0
2018-05-14;1298;2105710;12.0
2018-05-14;1222;2105710;84.0
2018-05-14;1285;2105760;6.0
2018-05-14;1285;2105761;4.0
2018-05-16;L983;2105710;66.0
2018-05-16;1310;2105710;12.0
2018-05-17;5015;2105710;12.0
2018-05-17;5013;2105710;12.0
2018-05-17;5008;2105710;12.0
2018-05-17;5006;2105710;12.0
2018-05-17;5001;2105710;12.0
2018-05-17;1328;2105710;12.0
2018-05-17;1310;2105710;24.0
2018-05-17;1300;2105710;24.0
2018-05-17;1216;2105710;24.0
2018-05-17;L997;2105710;12.0
2018-05-17;L994;2105710;18.0
2018-05-17;L993;2105710;12.0
2018-05-17;L987;2105710;12.0
2018-05-17;L985;2105710;18.0
2018-05-17;L983;2105710;12.0
2018-05-17;L978;2105710;12.0
2018-05-17;L976;2105710;18.0
2018-05-17;L973;2105710;12.0
2018-05-17;L949;2105710;18.0
2018-05-17;L943;2105710;12.0
2018-05-17;L941;2105710;12.0
2018-05-17;L931;2105710;18.0
2018-05-17;L794;2105710;12.0
2018-05-17;L784;2105710;12.0
2018-05-17;5045;2105710;12.0
2018-05-17;5032;2105710;12.0
2018-05-17;5017;2105710;12.0
2018-05-17;L997;2105760;6.0
2018-05-17;L993;2105760;6.0
2018-05-17;L991;2105760;6.0
2018-05-17;L989;2105760;6.0
2018-05-17;L987;2105760;6.0
2018-05-17;L984;2105760;6.0
2018-05-17;L983;2105760;6.0
2018-05-17;L978;2105760;6.0
2018-05-17;L973;2105760;6.0
2018-05-17;L944;2105760;6.0
2018-05-17;L943;2105760;6.0
2018-05-17;L941;2105760;6.0
2018-05-17;L794;2105760;6.0
2018-05-17;L784;2105760;6.0
2018-05-17;L763;2105760;6.0
2018-05-17;5045;2105760;6.0
2018-05-17;5032;2105760;6.0
2018-05-17;5017;2105760;6.0
2018-05-17;5015;2105760;6.0
2018-05-17;5013;2105760;6.0
2018-05-17;5008;2105760;6.0
2018-05-17;5001;2105760;6.0
2018-05-17;L997;2105761;4.0
2018-05-17;L993;2105761;4.0
2018-05-17;L991;2105761;4.0
2018-05-17;L989;2105761;4.0
2018-05-17;L987;2105761;4.0
2018-05-17;L984;2105761;4.0
2018-05-17;L983;2105761;4.0
2018-05-17;L978;2105761;4.0
2018-05-17;L973;2105761;4.0
2018-05-17;L944;2105761;4.0
2018-05-17;L943;2105761;4.0
2018-05-17;L941;2105761;4.0
2018-05-17;L794;2105761;4.0
2018-05-17;L784;2105761;4.0
2018-05-17;L763;2105761;4.0
2018-05-17;5045;2105761;4.0
2018-05-17;5032;2105761;4.0
2018-05-17;5017;2105761;4.0
2018-05-17;5015;2105761;4.0
2018-05-17;5013;2105761;4.0
2018-05-17;5008;2105761;4.0
2018-05-17;5001;2105761;4.0
2018-05-18;5066;2105710;12.0
2018-05-18;1338;2105710;24.0
2018-05-18;1338;2105760;6.0
2018-05-18;1338;2105761;6.0
2018-05-18;1338;4269582;4.0
2018-05-20;L949;2105710;66.0
2018-05-20;L949;2109433;2.0
2018-05-20;5008;2105710;60.0
2018-05-20;5008;2105760;
2018-05-20;5008;2105761;
2018-05-20;5013;2105710;66.0
2018-05-20;5013;2105760;
2018-05-20;5013;2105761;
2018-05-20;5013;2109433;2.0
2018-05-20;5008;4272028;
2018-05-20;5013;4272028;
2018-05-20;1338;4272028;2.0
2018-05-17;1347;4268848;12.0
2018-05-17;1347;4268927;12.0
2018-05-20;5006;2105710;30.0
2018-05-20;5017;2105710;30.0
2018-05-20;5017;2105760;
2018-05-20;5017;2105761;
2018-05-20;5017;4272028;
2018-05-20;5015;4272028;
2018-05-20;5032;4272028;
2018-05-20;L943;4272028;
2018-05-20;5001;4272028;
2018-05-20;1371;4272028;4.0
2018-05-20;5001;2105710;66.0
2018-05-20;5001;2105760;
2018-05-20;5001;2105761;
2018-05-20;5001;2109433;2.0
2018-05-20;L994;2105710;6.0
2018-05-20;L994;2109433;2.0
2018-05-18;5066;4268848;12.0
2018-05-18;5066;4268927;12.0
2018-05-20;5015;2105710;60.0
2018-05-20;5015;2105760;
2018-05-20;5015;2105761;
2018-05-20;1222;2108796;12.0
2018-05-18;5066;2109433;2.0
2018-05-17;L997;4269582;2.0
2018-05-17;L991;4269582;2.0
2018-05-17;L989;4269582;2.0
2018-05-17;1300;4269582;2.0
2018-05-17;1216;4269582;2.0
2018-05-17;L997;4272028;2.0
2018-05-17;L993;4272028;2.0
2018-05-17;L991;4272028;2.0
2018-05-17;L989;4272028;2.0
2018-05-17;L987;4272028;2.0
2018-05-17;L984;4272028;2.0
2018-05-17;L983;4272028;2.0
2018-05-17;L978;4272028;2.0
2018-05-17;L973;4272028;2.0
2018-05-17;L944;4272028;2.0
2018-05-17;L943;4272028;2.0
